PC1,PC2,Churn
-2230.9299348112295,27.365863407523094,0
1701.8110690223248,-12.891857714116156,0
1391.7465230378325,19.31328000195733,1
-1126.6574487293062,-37.55808394787727,0
4391.614492463302,4.725162123643415,0
-2027.9662077167138,47.70634612999558,0
-2233.338534568093,-19.170065220373733,0
4288.521417661088,-9.78113351887161,0
130.2426787790455,34.123492200885295,1
-1522.249156599,-39.437842079845616,0
-1193.329813387019,15.054647056812883,0
573.2755924862636,15.353625917822505,0
-1866.1495582960545,-1.00326617880728,1
1372.4721699375687,15.361841742298147,0
801.9994421642791,-16.216464001882112,0
2238.273187212989,9.212790799659984,0
-987.8567194293253,44.57037336904068,0
-1134.6618471752042,10.611365386581298,0
-316.1703855731182,1.9265079815706088,0
-1979.4351613438928,29.000257972115108,1
-2075.2232294362752,19.432384241228142,0
-2281.611279438751,-17.627616483948806,1
-1538.4430004833046,-37.24295654784069,0
3884.0546349916385,-14.537212977782342,0
3436.5024792589747,-16.6369015919073,0
-2246.8656978304234,13.233289276807163,0
3572.69604821906,10.313517128464945,0
-1154.6433654122327,21.766399268494553,1
-602.7643128686818,-46.46430425065712,0
-1984.515535199367,19.210186517470603,0
-502.37062653861085,-51.08486808706676,0
4540.267797872941,-5.235176332649612,0
-567.1926673960065,-12.066082083356786,0
3780.3239216098973,-2.0259580184766364,0
-886.8950492567285,-50.852104198129915,0
2828.3837495271327,8.67238285974927,0
-2281.46002761354,-17.49965018913046,0
-1412.479898339355,32.74166085044919,0
-1978.5874367003676,10.43587285012623,0
-659.493546871189,-50.02046836099791,0
-2224.8451548864555,-18.441408116805924,0
2177.7188781854766,-25.429046431125762,0
1181.6472061829172,-9.670001500114047,0
1253.5017453133619,24.755883730834306,0
4353.050659857489,3.118445652944814,0
-941.832353019229,-51.11076745854564,0
744.9784526761237,34.95204890029123,1
2730.8407371971643,26.46741492608397,0
-1395.943511874334,-39.698634171928084,0
-2113.7995251226143,40.07689029281589,1
1912.7216027345194,-8.200753554095058,0
-2220.585113713255,4.759010525502113,1
5255.865324056448,-2.530609578605876,0
-2221.752169732775,35.52529825988003,1
-852.6265512350517,-20.92294465647205,1
1936.3338042254836,-16.39464487965763,0
-2099.429708580445,-22.097442058200237,0
-1060.5318786560526,-51.562538603755925,0
-703.9591510053156,1.7487245842162338,0
-2173.1720838605315,-21.309812185329626,0
-1310.2162557362362,46.322203809731946,1
5275.693995817395,0.5294798862538812,0
-2231.5858399907156,26.797990516243942,1
-2084.4390683134293,7.362181318306476,0
-2040.8358903592655,-23.82903036278573,0
-2253.623205886672,7.2236013564933685,0
2553.285042993327,23.752515437467046,0
-1031.8348291189736,-4.736427912952212,0
-1449.4858671640254,26.761134254648574,0
-1901.671989174315,-27.565577386593827,0
974.0230712463676,23.32256889774959,0
-1242.6280622776276,30.90164141101485,1
-1328.106145221348,-42.36763556344497,0
-2001.321877460356,-24.943529592030412,0
-528.983475434778,18.28860794898719,1
-1915.2118052542046,52.449745796065784,1
2768.573040840747,14.146971417769763,1
-2228.3489943594636,-20.231015473660285,0
-582.1291418748403,-50.91416698621627,0
-1175.7921842850433,-46.01075731627286,0
-649.2678006601859,26.248482266003926,0
-876.7946211961621,17.315527669895694,1
-1081.3654512851344,30.160519712111622,0
3130.874655304863,19.639033625653674,0
-773.8215993565573,31.88334551224152,1
-66.76873794023777,-5.09024892029694,0
368.1871803283575,-0.18440005657940617,0
5356.3761509787955,-0.9992548013136116,0
-2254.2676153103503,-14.33953984373587,1
1471.4440214758529,-3.2854671878157724,0
-2251.4547562040834,9.14711146636597,1
4960.7320623263495,2.0735150712803545,0
-1777.1872975190165,-2.0850003723821544,0
-2218.8913487667646,-19.40305903911772,0
-2230.9302963439854,27.36467267034758,1
-1235.3028893779574,-37.539361481042306,0
-944.2305473717088,-50.941205050602676,0
-1899.0140946927565,-9.231357044061777,0
-1470.7336150743545,-16.857139731532484,0
5541.318888342677,6.942126503947378,0
-1066.5529445095228,-49.684448090103686,0
-2192.5752270189014,-20.345145949084944,0
-2017.968080287259,-24.610791992256626,0
-504.74034840862237,-49.0441549431776,0
-1897.1477094391335,8.354193196782305,0
-2049.546564135593,34.06734292290177,1
1177.5344192747152,-19.21226129339171,0
-1980.6518344243327,-18.662831384059274,0
5863.100055082048,3.6182539425293427,0
-737.3867015505955,-45.256146238139834,0
-2250.2078318500658,-18.507458546581084,0
904.5389163996429,32.61319119253166,0
-2278.3332511581807,-14.702828100823016,1
-2183.99634190918,-19.77570052637796,0
2261.8976854632647,12.125312261206076,0
962.717937011816,6.61348792313602,0
-426.1055468033401,-25.424672674739142,0
-2266.2303260681038,-3.9530381547828384,1
-2130.862542891024,-21.50769971760173,0
538.2746587080555,15.060620662247167,0
-1223.532402566279,-36.47157466217448,0
-2065.8883760563444,7.5209124856660665,0
2742.1362210128864,9.92717283014192,0
4021.018945855897,-8.409774360759474,0
-2083.8886637469586,29.574392148149073,0
1766.8334545744642,-19.85792884875123,0
-2077.8066185187517,-18.223168055682372,0
-1760.1336298157535,-29.791396564622037,0
-2250.950515058565,9.580170282094826,1
465.23716984087787,18.840286525817845,0
553.7431926519521,9.156476795074845,0
-770.7649877207198,-4.591641821708926,0
-437.4708827603308,13.384944371418705,1
663.7362740563508,34.06205020306274,0
-2225.3326131747554,32.34519244532406,1
3951.6793535684774,13.987508183707128,0
-1790.8371885959323,-30.30280752564442,0
1219.6908783492463,32.7488549739452,1
3962.7086065852054,-12.478475537440467,0
-2165.9151559809566,-6.0781005404343205,0
2615.8483784398813,2.721293808264342,0
-726.7182266231191,33.7926826559048,1
-726.8384804729849,-46.78193596732669,0
-2035.7668795501847,0.5821628010575992,0
6383.797860985738,5.5672620475395505,1
-704.8186046553808,-30.371596483743346,0
-2211.8679908533045,44.30533143960376,0
5757.832695827646,1.3706658183701848,0
-1389.2518157921538,29.206156691359595,0
616.5776362085871,31.606515980122566,0
5760.503762788479,3.577107461900688,0
-488.2104970987905,9.104784371469009,0
-149.58094205417274,21.203005230257588,0
1929.067746103673,-12.648442581808613,0
-2205.143629472985,3.941533910577583,1
1259.9349709617163,-21.5317457112601,0
-1906.0746539485442,-27.85393813745165,0
2941.9326150280704,-8.481774252624337,0
-1992.3712475738778,-24.854096551336454,0
-1684.2558672554774,-32.06150436674108,0
-2232.4430562516945,26.034426278079934,1
322.48868218221924,22.504361223939505,0
-2100.425300617317,8.728136795236082,1
5826.603598990046,6.570490009581384,1
-1936.134066994025,10.939933921023972,1
-1878.7701323091967,46.5680657993141,0
-1444.9773715559827,-40.975337391169916,0
-1953.4057230624287,-0.6340250305713369,0
-2230.02259226614,28.174024154018447,1
842.5681523044946,30.20576099888629,0
-2225.9881372111663,31.77226634818315,1
1069.7875184854474,-1.6107234817925615,0
-1567.447401604265,14.66924422720632,0
4701.9287217028805,8.8681755982956,0
-2215.410384432392,-14.805216811949236,0
-1277.3733382515904,11.521057051624531,0
-1919.4783185529905,-26.91635053330573,0
3263.7455650755464,-16.737679835521906,0
-890.9496597733078,29.84827836942233,0
-70.48130396552051,-25.501454807378494,0
-2143.62068718791,27.35866514619201,0
-1625.9713275596405,-35.056760257101004,0
85.53300865790834,-12.447622883861744,0
3547.501749800551,-12.153428093663159,0
-1898.2116717118947,-1.0234361145813438,1
-2183.302807665446,-10.047701370931183,0
3748.513710881195,20.80195391290183,0
-348.53532762466625,-3.8500352285917216,0
-1334.683431018505,31.332987667998893,0
3999.74346989257,-13.869862344815356,0
-2204.8665342720087,-10.194652673935426,0
-1776.3210501651072,27.22469995696256,0
-1560.0375693187536,-36.75442721199159,0
-1943.9789867383802,-27.093920453375873,0
3616.458690002436,-12.534210039972447,0
-680.0229056000369,-37.829277194641556,0
1210.949852797667,-14.740399645439325,0
1438.6141635558597,-24.595249238918253,0
729.4219193639874,14.271121592894296,1
2727.9363927456343,-8.953707744441473,0
-1573.749291365019,-36.66339171252865,0
-1933.1066128174423,42.546869620467405,1
-1327.8749149858118,45.36141949794177,1
-2231.2328207111013,27.114516059684995,1
-922.5528200760946,-53.448540533766916,0
-307.37202714076557,28.33744774859025,1
-1730.2453291995537,30.05921721596374,0
-418.55075835683124,-3.018166010391546,0
1471.3074884769153,-30.64357943919511,0
820.0344363416957,33.16503396182492,0
553.2810130451244,-20.514748898557556,1
-2229.820877548002,28.35301283116823,1
4009.8330509847347,-9.72758105076845,0
-986.4470592708117,-23.579056774604176,0
5309.091404738149,4.517198163956692,0
-979.9536775771005,25.22232055283108,0
-2281.863415708824,-17.846498933293706,1
1758.6908439651174,-25.975878370452556,0
16.077790798426122,46.58909276237418,1
3999.135695015233,9.411685104491696,0
1725.3436713075735,26.964477715617974,1
-2282.7207446019006,-18.618329421316606,0
-658.5271944826059,14.542198430695969,0
-2094.9374931584684,7.492157145214314,1
-1946.3924821098612,10.049827431086484,0
-925.6728724950365,19.34212585956586,0
2146.5840320465404,-18.228082630470592,0
-854.5453301004595,-46.64387467391414,0
-2219.583630286927,37.452846146074435,1
-2271.2227328163444,-8.410320506577797,1
-2085.2346304232483,-13.222612040364496,0
5823.205446452564,3.998537960147736,0
-1612.9211118600651,12.023616755506232,0
-1815.5835113061419,-30.040717887938175,0
409.1948095542566,37.97355487912827,1
-1085.4901008156062,19.613774272502006,0
-1829.2952866335593,-1.764010318455,0
-876.4182703546994,-52.117847964433345,0
4218.74330711677,13.844982199790955,0
-1837.9089261757097,4.6732395442379655,0
-2147.059141952445,28.546495412563402,0
1744.501929972635,5.232402802944115,1
-497.66515483064427,-7.565991745741119,0
-1439.0760982979625,-40.81839685607333,0
4944.886154564737,7.892450320817801,0
-878.3689097045044,-35.254416076936444,0
-2217.0839652488,4.887878755679232,1
-2226.7446158985476,31.086562935541707,1
-2251.706840645584,8.929354686988155,0
-108.23222945420275,17.452589210666922,0
-1980.298662803478,-25.177705509365147,0
2873.317552233453,19.166456332160337,0
-1594.0859388906656,-33.72186918156722,0
-1729.4070962545327,-32.375322708469,0
-2263.3182628184786,-14.448534142768853,0
4169.017918057397,-9.215911557029731,0
2538.048720127942,7.9156345031745445,0
1014.8611429163493,-18.218880560291534,0
-1798.610234364557,41.3672869389481,1
-582.9433527766028,-49.68329649077307,0
-1632.6354441221556,1.1463215989736497,0
5022.110831072384,-3.945122503810392,0
2009.1895889323796,-27.796470715725448,0
-1525.9099498999017,-37.820613328810275,0
-1154.453231141668,-9.906981693181695,0
82.91411594424926,13.782243982854958,1
1853.386951515965,-6.840361002287942,0
-235.36277450943908,-14.43861266185554,0
-448.38632308830233,22.43773283060745,1
-696.8879480766464,-31.283521457202575,1
1821.48933537241,-28.609405854280496,0
-1139.4467223052513,34.522149714868405,0
-2217.289899507327,-19.239732987571326,0
5494.948209906186,4.618564043022339,0
859.3273203199897,0.5725801318108026,1
-2261.9494774741656,-17.687873395911208,0
-2040.4208553907922,-23.637992583927936,0
-2016.3681069709128,1.8976981106346713,0
-2230.2747679078398,27.94440482847574,1
-1728.5567240485102,-32.34050451682502,0
704.5490095537193,-26.204507601115637,0
632.7024256248405,-34.38211161824591,0
4366.9579955195295,-10.84372194086206,0
1848.3131205579457,1.3628463746003021,0
-1931.1871651952451,-26.52718454626359,0
-1637.1649862671647,-9.84658399015958,0
1645.9107655642802,39.02904848819756,0
-955.6027209930598,24.06978844020444,0
-452.54010438475166,-2.0747976387294216,0
267.00628700931384,25.45010663286378,0
2478.361560023205,6.281730914761532,0
1738.290874905672,-18.922532222791844,0
-1234.3017518892611,-5.993938647517005,1
5016.085185342065,2.6331660391227274,0
-1802.2289713078035,-29.49508948511566,0
2619.468081714066,13.024888367842472,0
3316.668622766265,7.799835822306449,1
-926.0679427318537,29.16429535109269,1
3456.128837747625,-0.12959583149343246,0
3134.512917426996,2.3161631773171436,1
-955.1127558733824,-53.24811231302943,0
-2225.13082367347,32.519679921677834,1
-862.0274414827634,-2.1648092261483782,0
1759.7347820339269,0.7250284463686754,0
-2215.8014411058307,40.81532049274341,1
-700.371464121861,-47.61198453279876,0
1693.3916305250018,25.261980214571487,1
1250.51146648242,9.59827821125144,0
-1818.8402845997,-23.893402628519937,1
-1301.4272472373946,32.091629888423114,0
-2200.8776018705425,-20.631918948510872,0
-479.5056848080735,-49.15243238794904,0
720.2147987297253,-8.133460238226704,0
4858.05716086356,13.806417525374982,0
3368.4227585155804,7.066418301374391,0
-1994.6977114613694,-26.512810885495718,0
534.6928176077804,10.4255428377395,0
-2128.453293123969,34.41247010281215,1
-2266.6841471061994,-4.364900251691285,0
2736.4897175795613,17.08741940968111,1
1891.007384496288,9.133893613567295,0
3935.9803523107457,-8.967294948245868,0
133.92423839950288,12.301669885260075,1
-790.8664312829571,-44.46384837897331,0
1716.9011077839623,5.012652934917284,0
-1687.6407767329047,-34.63214470447589,0
406.94783853632816,1.1013292263167571,0
2647.9715527617673,-5.351890022339838,0
372.36105664236356,32.95746894306812,0
3309.057219663755,2.4621552792124533,0
5684.886694954146,2.854482430652787,0
99.86048016154973,21.37644841817481,0
4491.404942245638,2.783070354424659,0
1327.9690366866648,-6.510658504805679,0
-56.26933660559598,16.285908994195083,0
-1835.7957913905368,-23.180193749534215,0
2114.5896300823842,-9.587112365874386,0
2899.746018396293,11.621234397717217,0
1339.3509210955021,18.17396444084241,1
-2282.569446409523,-18.48799034995112,1
1735.806416199001,25.593989675871057,1
-762.7467073941268,-45.04290174194735,0
5190.726409480483,6.570461966839076,1
-737.3583364437891,-22.641107853162467,0
-734.3675241363444,41.77650157852513,0
-615.142991347514,-48.41404901005173,0
-1351.0633381832115,28.158955519228286,1
-2282.4180828882395,-18.3481450438075,0
-2139.615622827556,-21.88920980534956,0
670.4815086845329,2.990780813295146,0
5249.254551383341,-3.6748463480527818,0
-1649.932222926158,23.825257585182257,1
-1346.2729258600034,7.481395992121286,0
-2282.3677025041684,-18.293970626168168,0
456.6595407316195,14.590507781562067,1
-1545.1394727260654,-36.902824294691065,0
1315.8788578189906,-15.107681521798796,0
2770.782663335134,-11.936597671892574,0
-2066.4523395775454,11.243015034295134,0
2231.257845439589,23.701323407645624,0
-1694.2746842854986,-13.829496146447276,0
-2207.631876544323,48.074944403340254,1
-2282.9224593200383,-18.79731809846639,0
-2092.524331314205,25.831234248716378,1
-1425.9657790563315,-38.04817687334816,0
-879.0947827185169,31.78275437282535,1
-1917.0343790343925,33.18081856537914,0
3493.4205717740033,12.553378212282162,0
-1566.9774495925026,-27.26248343052734,0
-1199.022298619834,-45.15276152280397,0
-2282.317280952233,-18.254076853973043,0
2285.1146634800334,26.01259598516173,0
4543.481385546409,4.38106824311501,0
-1687.8422036297131,34.407437436378444,1
-1929.2258854086285,-19.87793554081738,0
-225.14494473121476,-17.995236477896032,1
1069.003372096733,-34.11108233873784,0
521.8382971291085,20.545990727711683,0
5770.044313717953,2.6280937082391347,0
38.01526127027955,1.6201989208982681,0
-1957.1788295136705,-27.13274274617939,0
3468.7023350176514,14.634405437394264,1
-2209.1247881022978,-0.7109735275128912,0
-1327.8117995853695,27.046708172114222,1
-588.3672567879478,14.49679071235515,0
-1928.7673100851634,41.45562435121181,1
363.7743975678991,11.925228063259233,0
-671.0219054007487,-22.401243032507494,0
5457.899916423061,1.9052036669868926,0
4095.4145656816963,8.984886369385492,1
-2217.543876596589,-14.468062517469129,0
-523.672985528689,-51.40606151021143,0
-1859.3249456120943,2.9358215930974936,1
-1218.7258282285989,-16.635127397612145,0
-1877.1597740847237,-23.44276741210208,0
4147.7766596193915,-11.19759831036965,0
-2259.1054123447234,-18.29327020404813,0
5553.132214294244,1.853839550816673,0
-2140.615103983962,-21.819500233779557,0
4124.56547987977,-12.456075725386999,0
2672.2698767631764,-21.878614113558207,0
2209.7688482106823,23.40743763582409,0
-1141.0004305321745,-38.271147644406554,0
556.5835123481884,41.23988400160866,0
-2251.807773423433,8.834499450841413,0
-1135.556366251565,-37.48945420366902,0
-1918.074327485519,-10.367193442367583,0
1958.2074010006027,20.078340147977983,1
1830.0357215109643,-26.19321764168243,0
-2047.9241625562493,-23.99737657338814,0
-1415.0864627970154,-40.419930272400975,0
-1708.9617530186101,-25.94321710528457,0
-646.5674656272909,-46.97286035755718,0
-2252.0093660835637,8.661827250948598,1
1665.1169901254257,-4.232744462711118,0
-2089.788445480868,-22.93251901828648,0
-1788.705205420812,47.127065158294045,1
-2132.86447588059,-21.711402154438858,0
3426.044281199802,-16.205755829988878,0
-795.7121128815381,36.87951482328289,0
-1738.559267950307,-31.280071458059854,0
-1171.9408039534324,20.58080667586909,0
1190.3156221420827,-14.29568179636902,0
-1520.563949968116,9.026869176931157,0
2616.6852682735625,14.769136934577276,0
962.3962522152747,-36.64588283332328,0
-1409.3296437409767,-39.687935601111874,0
2848.433672527818,10.113139840615744,1
-1117.6676227263972,-11.247969704631398,0
3582.7461200215857,-9.884161013369415,0
-2167.208313129872,38.929071631023135,0
-831.1897793107958,25.932517398133122,0
-1174.0546605553895,28.438018081813375,1
5081.243523159223,1.05001122638609,0
1674.511089489195,-28.032704963732023,0
-2282.115518971972,-18.08851992058006,0
-2082.2483051633603,-22.563679694880186,0
825.2604513493097,5.232840089585849,0
-721.3019127328234,-9.621584107298084,0
-1589.0998228276976,19.537316789773385,0
-2276.7700234057265,-13.327451815811699,0
-1869.1558057135474,-28.464258238340697,0
2928.694305704751,0.893547221864992,0
-1689.3898609340058,3.200263907379238,0
-510.96129128425946,-48.4970997907734,0
-1292.2700964397059,-21.51883867312752,0
-2224.186223524753,-18.899732164712905,0
-1007.6522310383289,-7.804794161675197,0
1578.8820625133735,-31.754797993927536,0
4075.480855346521,-11.057361743254528,0
-1942.1879570305432,-3.9457656731548454,0
1384.848631030195,-10.059117412663213,0
5252.589098022687,5.3949511088704085,0
734.544326528368,-23.835422633486267,0
-1906.8211984578852,-20.654345137309583,0
-1850.102581203469,-29.43040926993704,0
-2032.049062831144,-19.99667872222914,0
-370.46957586732697,-10.261677916677783,0
-540.133834383151,30.21700546356422,1
-1638.5918010972568,34.652372733456275,1
-1323.4251701077944,-44.5885393798149,0
-2050.070134664578,-23.58229193079319,0
-2226.0385430497054,31.719405257634307,1
-432.79147571725366,24.415125506229145,0
-1628.8190152863606,-2.2979684322215306,0
-647.5214938242948,-4.764447881888486,0
-2155.1613564160425,-21.50820169525032,0
-1089.2259791914264,17.250804368214688,0
3479.633788252074,5.94571160239807,0
-1627.8689640850696,48.82485161580554,1
-1740.532571597053,48.308254736850884,1
3623.2914167756717,-15.662565392735807,0
-2256.6994436427476,4.488577709990778,0
3624.699664314162,9.54766829273062,0
-2282.5189865734073,-18.427820400091985,1
-1831.0485261570707,-28.901597501444865,0
-76.80961383475733,-8.244928412638497,0
2368.1374148478562,16.698372460567917,0
-2086.989042576486,-22.986729390508984,1
1343.907045391048,12.278862726551388,0
-2088.017529129695,26.509194760777767,0
-57.35546200638055,11.121597324685098,0
4933.773405015257,1.060773442127605,0
-50.68316856101592,-9.21352469397581,1
-1017.1105484219977,19.171424688906797,1
1159.1055303755666,3.392048281785314,0
-2045.9330958028404,5.407205656743095,0
-1568.0446275826562,-24.956086849212575,0
-2231.2328786056014,27.10048382505827,1
1550.3434655159226,16.9318866793241,0
2446.7886498528997,19.892984569713548,0
-1880.792961650327,37.622600358985906,0
2731.2503087830582,27.454824745394653,0
2194.603606668021,21.75686487258514,0
2314.883655990867,-13.460149287199336,0
2330.6202348622846,7.916442792319408,0
-1866.7891697853008,31.519100279307395,1
-752.6796817218024,-47.33282568725774,0
-1913.9791110456247,-26.990202289632208,0
5081.835230911899,0.20588329908252234,0
1474.671169929225,3.627743976480332,0
2964.428235731858,14.122191190520866,0
5689.072770745352,10.70907348769395,0
-2231.73710947581,26.666652632872022,1
-1206.680508330374,37.363975878349606,1
688.4548256602861,20.25599347587196,0
595.4092308706863,21.670497000007963,0
-913.8462502784596,-54.093596423419754,0
-686.4652029515869,34.288923381420176,0
-1345.873742595983,-3.274741963888424,0
1617.9764365803076,-7.515298872797853,0
1136.2089830425339,-20.66749408842064,0
3475.334709532338,-12.884048839984892,0
193.90915243212248,-24.31713393293294,0
2820.2690161280525,20.508150514038917,1
-362.00724775625963,-10.300517384522188,0
-280.1071844340629,-3.3828320679704618,0
2021.6893906107316,-22.29067023739779,0
245.5341960148994,-26.670884845852477,0
-686.1656432780096,17.015495834915036,0
-189.94147725396306,10.668909265524292,0
2737.380912948477,13.464374266932921,0
-1372.2868407210199,-40.281045998819145,0
-1588.7220274727993,-28.14331713832422,1
-1782.633416974617,-1.7047863957033513,1
-2192.95596313503,-3.8673350160674858,1
-2266.4320273453814,-4.139677114491011,1
-2115.664688890575,43.66416223147894,1
-207.85540457058096,13.25724415143597,0
2573.5606668644305,-1.3369703780045086,1
-2281.913726730086,-17.891735686311442,1
-1968.8339825126586,34.34220395124086,1
-913.3868815381227,-41.65486064193987,0
-1826.3877535927227,8.312025041675518,0
5410.280688113524,7.64440310607403,0
846.2496208723242,-32.42075758133331,1
-1434.905282417637,24.81576261340681,0
-2253.018068859858,7.7557139908503885,1
-2231.6362772890084,26.735415414857272,1
-2221.348708052472,35.88915909328507,1
-586.7634191506731,-47.680875765976054,0
-1690.7370047501777,2.129181697121652,0
-471.2278415491371,-51.70168660641383,0
2265.365003271245,-25.44417571764145,0
2132.171014388773,1.973773252687792,0
-104.7374452289705,22.094289929780096,0
-1187.539724215575,-23.411448967563093,0
-1186.0312550156148,30.81844144868711,1
-1954.3852419434998,-14.368278272703865,1
-1706.5724577991782,-31.1455288635681,0
3774.8203968230528,-5.20089912388076,0
5874.8955059258415,4.548540636467671,0
-2256.2960464505,4.8406715851848645,0
472.6132202284439,-32.26801128617241,0
-1691.4242689033877,25.86791262624903,1
2772.0233000782137,5.979673487262929,0
5389.8862926998845,1.5721255758583155,1
40.192102992747095,-7.579284911736391,0
-234.17907626659007,22.426913940256654,0
883.0075549475373,-16.40427528348652,1
-1836.0763198955221,49.90005749345366,1
5243.274775646611,-1.5619680432004728,0
-328.9108262107334,12.174062527796913,0
-1618.1815082960898,10.908998147273586,0
5376.380976375166,-0.3796668263808485,0
1861.0052769603135,24.62039872446585,0
210.6960790308617,2.8356057794836786,0
-1421.1955647229163,31.071961360349974,0
-1051.2627298799066,-49.268088281126396,0
-1795.6882417884806,-23.591323964754444,0
161.29750408151813,-28.35953315052529,0
-36.82461272435421,-17.86509555985968,0
5360.791983014811,2.0420861816155025,0
-2265.221735285343,-3.0545214217525967,1
-1609.0117292410575,-27.192272804840346,0
-1809.4441228471608,-0.196538808727162,0
-2093.736010358069,-22.690625834624548,0
-661.894611911639,29.975747098078344,1
5473.03438516871,0.3722812352476126,0
-2257.8088654955413,3.509385116697807,0
3405.2304156788505,7.993459830318649,0
-108.232702601239,31.879814674124958,0
-613.1933533194544,35.497210095706265,1
457.0051455876469,23.39348700782469,1
-1049.3669707016288,-48.33347825901308,0
-1351.6245766405245,-34.79587912197668,0
1815.015525412602,2.8277784725449777,1
-28.424279672190096,17.245285731246483,0
-2230.526835751128,27.73807280521882,1
761.2282938355752,-3.801523292835718,0
5210.862973081395,-0.22768962544903815,0
-1701.5887597360745,-15.338104078963102,1
-2063.2380980392754,29.713901818811095,0
806.1201984289432,8.929351904068888,0
-1269.7408373448368,-44.638618009887814,0
-1913.9703776365977,46.3739527404656,1
5310.827668917833,4.450977201930961,1
-1842.0303537345353,-31.175625726635666,0
-2250.9000718421685,9.630948645901,1
-1278.479029226301,-43.42382713448126,0
-1820.9378033740031,-2.316488532205284,1
-221.18046672198443,7.843063292795087,0
-2221.600848149978,35.665536991933976,1
-1091.043691235642,-5.899209329865098,1
3656.809774007743,-5.431167425333609,0
-1995.5808095962448,7.226148350091613,1
-1571.1663930619611,-35.719348341842974,0
1057.5119543135324,17.024067256505766,0
-400.10877269082266,-10.629571347315991,0
-1960.433006234797,34.511151201618205,1
-615.3841156875931,-50.22801327013883,0
-2248.6674112888372,-19.49827666139563,0
-2027.9267071408876,29.683497471767495,0
4368.382314472492,-8.27262924490611,0
4396.259963780194,-11.883105361504363,0
950.7591399195544,-7.762041907670977,0
767.3681791124732,-18.519136699291888,0
2511.6592728262685,8.92693266931903,1
6246.161933951393,6.464800719266677,0
5799.56414204245,4.8006669101224375,0
501.0706297043521,3.845794209927057,0
-1655.5123222306465,27.1922847808869,0
166.57132085526518,22.777297343929753,1
-1887.3447273757201,15.258636510017276,0
-1958.252301543984,-26.836036475169806,0
-905.0452906181988,-53.95762690472654,0
1833.9191299261192,19.379543063940154,0
-2281.4600256441754,-17.499258455191942,0
5373.536324565638,2.897368212424972,1
-1639.759914973842,26.216272379344055,0
-2281.9643022551104,-17.95102431850177,0
-1852.2863171687352,-4.786664180285637,0
2389.552214983849,10.399746698390743,0
-293.5070010256509,-23.62654952161963,0
2293.605218192053,19.600271840436662,0
-1953.4722404053311,51.215027525161815,1
5422.661152647098,-0.8947680042444901,1
-1485.849644614345,10.649414233450216,0
1536.9777580854457,-30.70994749455448,0
-1737.9265062536251,12.294319954233671,0
-1099.70848997206,-49.02772954982311,0
3468.518032821017,-5.32016648551868,1
928.4003541141815,-16.949744886227936,1
-2208.3970790539415,-19.948659378508083,0
1203.8725238075904,-20.35319233137681,0
-2222.2564242840917,35.08371004611104,1
5552.672934184756,-0.48289343286052144,0
4950.883213130259,2.166184139958794,0
-2136.298357671133,34.87997174705383,1
2160.7133693694404,1.2790971006857959,0
-1621.981223146519,30.635706953660687,1
5642.4519288209685,2.9091817523246277,0
-1988.1221450802639,0.2375630773815729,0
3010.772749338852,9.655241823288627,0
-1472.0490370817788,20.098972802448955,0
-1751.2341978532404,-15.065885608221674,0
-2281.8130283702812,-17.81288037414258,1
-728.283265214918,-46.238349968774294,0
254.71387669440492,18.29304702089002,1
-2281.762599690747,-17.768133204855136,0
159.07868223005153,-4.653631790678062,0
-1153.5359463923835,-48.0161397839354,0
-919.5534045855645,6.901306700863799,0
1878.007195638187,-33.085817459274296,0
-1178.879136315211,24.5031013824865,0
5681.488623606607,1.6720260735488353,0
6103.995706653728,4.167691811251899,0
1419.1522645864497,-4.012785770002981,0
-1490.7764553617685,-2.783914225217025,1
-2102.2972814181985,-22.52794604761356,0
-1673.8328768973324,35.41913527525405,1
-2008.3062634168066,-3.40280652854646,1
-2237.9685230690216,-9.196236540523092,0
608.7628022790414,14.174559650071124,0
2590.325161957032,-25.47997673386469,0
-550.5725745044517,-51.476984125988984,0
-2079.784498809582,-13.1754570159057,1
-727.4653801735622,35.45417197219588,1
4540.405178584296,-2.449127309830118,0
514.0579668129153,11.906180004106808,0
-1214.1626701240539,-45.572890878617166,0
-1032.459409725578,-53.20551859170798,0
-2145.4899883765515,35.725979056990454,1
-434.82377630259407,-51.12235068878581,0
-2192.1846321196713,-19.95410911592129,0
-1565.853971453826,20.5824579980494,0
-1207.055735537762,-47.55484928378705,0
-798.7285511836633,0.67639209483211,1
4570.67939375478,8.393735338927542,0
3585.74120147153,-17.210806363723485,0
2172.3784588727103,13.558670586415232,0
2193.5293217958542,7.193403883217336,0
-1849.46116810462,-27.56456607190766,0
271.6553902437422,-29.81373893534283,1
-876.9502176224955,8.791612695012823,0
-1797.356037874442,16.913339023296317,0
-1509.5341838585282,34.6286853812377,0
-2123.067415180642,48.55867418064818,1
-1410.5607267914922,42.63887819990839,1
-369.3578373466048,38.8413799153555,1
-1632.838387885047,35.03907286471197,1
3615.9120327997725,12.175416530516245,0
-1144.360598893446,1.3862481467473344,1
2645.558040800851,-8.186970535144209,0
583.6342932070093,-24.179126355561905,0
-1222.3594613665728,-45.28047534166386,0
-1299.91388738029,-46.047404068552495,0
-1205.0600462655427,21.19214735447118,1
3020.1576346580086,-2.834708743700581,0
-927.1364728351366,-51.50364025759758,0
833.4465552484148,-23.19923563324138,0
1434.2545433148935,-17.38814398824074,0
